,id,sentence,subject_entity,object_entity,label,annotator,pair,label_,label_num
197,대한민국5_20,"2005년 인구주택총조사에 따르면, 교육을 받는 정규학교 재학자는 1089만 명(24.7%), 졸업자는 2987만(67.8%), 중퇴자는 96만 명(2.2%)이고, 졸업자는 초등학교 및 중학교 졸업자는 750만 명(24.5%), 고등학교 졸업자는 1263만 명 (41.2%), 대학 졸업 이상은 1050만 명(34.3%)을 나타내는데, 이는 교육 수준이 상당히 높은 것으로 볼 수 있다. 하지만 이러한 높은 교육수준은 대한민국의 교육정책에 의해서 기인된 현상으로 보는 경우가 많으며, 현재에는 오히려 학력인플레이션으로 인해 청년실업의 증가가 사회의 심각한 문제로 대두되고 있다.","{'word': '초등학교', 'start_idx': 97, 'end_idx': 100, 'entity_type': 'ORG'}","{'word': '중학교', 'start_idx': 104, 'end_idx': 106, 'entity_type': 'ORG'}",no_relation,임성근,"('초등학교', '중학교')",no_relation,1
198,박정희_36,"1945년 8월 15일 광복이 되자 소속 부대가 없어진 박정희는 9월 21일 동료들과 함께 베이징 쪽으로 건너가, 장교 경험자를 찾고 있던 한국광복군에 편입되어, 북경의 김학규가 지휘하는 한국광복군 제3지대 제1대대 제2중대장에 임명되어 광복군 장교로 활동하다가 1946년 5월 8일 미군 수송선을 타고 부산항으로 귀국하였다.","{'word': '김학규', 'start_idx': 95, 'end_idx': 97, 'entity_type': 'PER'}","{'word': '광복군 장교', 'start_idx': 133, 'end_idx': 138, 'entity_type': 'POH'}",per:title,이정아,"('김학규', '광복군 장교')",no_relation,1
199,이승만3_204,그 대신 이승만의 건강이 회복될 기간 부의장 김규식이 의장직을 겸직하기로 하였다.,"{'word': '이승만', 'start_idx': 5, 'end_idx': 7, 'entity_type': 'PER'}","{'word': '김규식', 'start_idx': 25, 'end_idx': 27, 'entity_type': 'PER'}",no_relation,정준녕,"('이승만', '김규식')",no_relation,1
200,이승만3_62,"이승만이 임정법통론을 일시보류한데다가 4월 29일 임시정부 주석 취임까지 거부하자 급기야 5월 2일 경교장에서 이승만, 김구, 조소앙, 조완구, 이청천, 김창숙 등 국민의회 국무위원들과 독촉국민회 지방대표 여러 명이 모여 회담을 하였는데, 이승만의 '임정봉대가 필요할 시기가 올 때까지 보류하자'는 의견과 임시정부 일부요인의 '임정봉대가 필요하다'는 이견을 좁히지 못하였다.","{'word': '김창숙', 'start_idx': 86, 'end_idx': 88, 'entity_type': 'PER'}","{'word': '이청천', 'start_idx': 81, 'end_idx': 83, 'entity_type': 'PER'}",per:colleagues,정준녕,"('김창숙', '이청천')",per:colleagues,4
201,한반도_29,"백두산 일대에는 백두산 외에도 대연지봉(大脂峰:2,358m)·소연지봉(小脂峰:2,115m)·간백산(間白山:2,162m)·소백산(小白山:2,172m)·북포태산(北胞胎山:2,288m)·두류산(頭流山:2,309m) 등의 화산들이 있다.","{'word': '백두산', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'LOC'}","{'word': '간백산', 'start_idx': 51, 'end_idx': 53, 'entity_type': 'LOC'}",loc:subordinate,김별희,"('백두산', '간백산')",loc:subordinate,8
202,윤석열_54,"검찰총장에서 사임한 이후 야권의 유력한 대통령 후보로 거론되었지만 ""국민을 위한 봉사""만을 언급한 채 구체적인 정치 활동이 없는 상태에 있던 윤석열은 국민의힘의 입당 요구와 장모 비리를 담은 X파일 논란으로 어수선 한 가운데 주변 지인에게 ""더불어민주당 강령과 문재인 정부의 경제·정치 등 여러 문제점을 지적하면서 '민주당 강령에서 자유를 취급하는 것만 봐도 자유를 바라보는 관점이 나와 많이 다르다'고 말했다""고 윤석열 측 관계자가 2021년 6월 26일 전했다.","{'word': '윤석열', 'start_idx': 79, 'end_idx': 81, 'entity_type': 'PER'}","{'word': '국민의힘', 'start_idx': 84, 'end_idx': 87, 'entity_type': 'ORG'}",no_relation,정준녕,"('윤석열', '국민의힘')",no_relation,1
203,문재인_56,"1988년에는 김영삼으로부터 노무현, 김광일과 함께 국회의원 영입 제안을 받았지만, 문재인은 3명 중 유일하게 정치입문을 거절했으며, 정계입문을 결심한 노무현과 김광일은 국회의원에 당선되었다.","{'word': '김광일', 'start_idx': 90, 'end_idx': 92, 'entity_type': 'PER'}","{'word': '국회의원', 'start_idx': 95, 'end_idx': 98, 'entity_type': 'POH'}",per:title,이원재,"('김광일', '국회의원')",per:title,5
204,이승만3_57,"이승만이 임정법통론을 일시보류한데다가 4월 29일 임시정부 주석 취임까지 거부하자 급기야 5월 2일 경교장에서 이승만, 김구, 조소앙, 조완구, 이청천, 김창숙 등 국민의회 국무위원들과 독촉국민회 지방대표 여러 명이 모여 회담을 하였는데, 이승만의 '임정봉대가 필요할 시기가 올 때까지 보류하자'는 의견과 임시정부 일부요인의 '임정봉대가 필요하다'는 이견을 좁히지 못하였다.","{'word': '조완구', 'start_idx': 76, 'end_idx': 78, 'entity_type': 'PER'}","{'word': '이승만', 'start_idx': 62, 'end_idx': 64, 'entity_type': 'PER'}",per:colleagues,정준녕,"('조완구', '이승만')",per:colleagues,4
205,이승만3_316,"1947년 2월 7일 이승만은 미국 국무부에 다음과 같은 6가지를 제안하였다. ""총선거에 의하여 남북통일정부가 수립될 때까지 남조선의 과도정부를 수립할 것"", ""이 과도정부는 미소 양국간의 교섭을 방해하는 바 없이 점령군과 기타 중요문제에 관하여 미소 양국과 교섭할 것"", ""조선의 경제재건을 위하여 일본에 대한 조선의 배상 요구를 속히 고려할 것"", ""평등한 지위에서 조선에 통상권을 행할 것"", ""국제 환제도(爲替制度)를 설치하고 통화를 안정시킬 것"", ""미군을 미소 양군이 동시 철퇴할 때까지 주둔할 것.""","{'word': '이승만', 'start_idx': 12, 'end_idx': 14, 'entity_type': 'PER'}","{'word': '1947년 2월 7일', 'start_idx': 0, 'end_idx': 10, 'entity_type': 'DAT'}",no_relation,정준녕,"('이승만', '1947년 2월 7일')",no_relation,1
206,대한민국2_33,"1971년 대통령 선거에서 야당의 돌풍으로 불안감을 느낀 박정희는 1972년 7·4 남북공동성명을 발표하고, 통일을 준비한다는 명목으로 10월 유신을 선포해 유신체제를 수립했다.","{'word': '7·4 남북공동성명', 'start_idx': 43, 'end_idx': 52, 'entity_type': 'EVT'}","{'word': '1972년', 'start_idx': 37, 'end_idx': 41, 'entity_type': 'DAT'}",event/artifact:date,이정아,"('7·4 남북공동성명', '1972년')",event/artifact:date,9
207,헌법_7,"국약 헌법으로는 1871년의 독일 제국 헌법, 1787년의 아메리카 합중국 헌법, 1992년의 독립 국가 연합(CIS)의 헌법 등이 있으며, 또한 연방 국가의 연방 헌법이 이에 속한다.","{'word': '아메리카 합중국 헌법', 'start_idx': 33, 'end_idx': 43, 'entity_type': 'POH'}","{'word': '1787년', 'start_idx': 26, 'end_idx': 30, 'entity_type': 'DAT'}",event/artifact:date,김별희,"('아메리카 합중국 헌법', '1787년')",event/artifact:date,9
208,대한민국1_46,"또한 대한민국은 주요 20개국 (G20), 경제 협력 개발 기구 (OECD), 개발 원조 위원회 (DAC), 파리 클럽 등의 회원국이다.","{'word': 'G20', 'start_idx': 18, 'end_idx': 20, 'entity_type': 'LOC'}","{'word': '대한민국', 'start_idx': 3, 'end_idx': 6, 'entity_type': 'LOC'}",no_relation,이원재,"('G20', '대한민국')",no_relation,1
209,대한민국2_21,"소련의 지도자인 이오시프 스탈린의 승인을 받자, 1950년 6월 25일 새벽 4시에 소련에서 지원받은 수십대의 소련제 탱크를 앞세워 대한민국을 침공했다.","{'word': '이오시프 스탈린', 'start_idx': 9, 'end_idx': 16, 'entity_type': 'PER'}","{'word': '소련의 지도자', 'start_idx': 0, 'end_idx': 6, 'entity_type': 'POH'}",per:title,이정아,"('이오시프 스탈린', '소련의 지도자')",per:title,5
210,문재인_261,"2016년 10월 말부터 박근혜-최순실 게이트가 알려지면서 박근혜 정권을 향한 민심이 폭발했고, 이때 문재인은 박근혜 정부에 거국중립내각을 요청했다.","{'word': '박근혜-최순실 게이트', 'start_idx': 14, 'end_idx': 24, 'entity_type': 'EVT'}","{'word': '2016년 10월 말', 'start_idx': 0, 'end_idx': 10, 'entity_type': 'DAT'}",no_relation,이원재,"('박근혜-최순실 게이트', '2016년 10월 말')",event/artifact:date,9
211,대한민국2_16,이러한 당나라의 야심에 신라의 문무대왕은 고구려와 백제의 유민과 연합하여 당나라와 정면으로 대결하였다.,"{'word': '문무대왕', 'start_idx': 17, 'end_idx': 20, 'entity_type': 'PER'}","{'word': '신라', 'start_idx': 13, 'end_idx': 14, 'entity_type': 'POH'}",per:title,이정아,"('문무대왕', '신라')",per:employee_of,3
212,문재인_170,퇴임 이후 양산시 하북면에 지어진 새 자택으로 이사하였다.,"{'word': '양산시', 'start_idx': 6, 'end_idx': 8, 'entity_type': 'LOC'}","{'word': '하북면', 'start_idx': 10, 'end_idx': 12, 'entity_type': 'LOC'}",loc:subordinate,이원재,"('양산시', '하북면')",loc:subordinate,8
213,이승만3_185,"1945년 12월 1일 조소앙, 홍진 등 임시정부 환국 제2진이 전라도 군산비행장에 도착 후 서울에 도착하였다.","{'word': '조소앙', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '홍진', 'start_idx': 18, 'end_idx': 19, 'entity_type': 'PER'}",no_relation,정준녕,"('조소앙', '홍진')",no_relation,1
214,박정희_42,"그리고 1962년 7월 14일, 개인재산을 기부하여 장학재단인 5·16 장학회를 설립 하였다고 ‘박정희 기념사업회’는 밝히고 있으나 ‘국가정보원 과거사건 진실규명을 통한 발전위원회’가 밝힌 바에 의하면, 당시 국가재건최고회의 의장이었던 박정희가 중앙정보부에 지시하여 '부정축재처리요강'에 의해 이병철 등 기업인 15명과 함께 구속되어 있던 부산 지역의 재력가 김지태(金智泰)를 석방하는 조건으로 부산일보, 한국문화방송, 부산문화방송의 주식과 부일장학회 기본재산 명목의 토지 100,147평을 헌납토록 하였고, 이 재산 중 토지는 국방부에 무상으로 양도하였으며 이후 ""기부받은 재산이 자꾸 유실된다""는 보고를 받고 법무부 장관 고원증에게 장학회의 설립을 지시하여 5·16 장학회를 설립했다.","{'word': '고원증', 'start_idx': 350, 'end_idx': 352, 'entity_type': 'PER'}","{'word': '법무부 장관', 'start_idx': 343, 'end_idx': 348, 'entity_type': 'POH'}",per:title,이정아,"('고원증', '법무부 장관')",per:title,5
215,이승만3_181,"10월 31일 이승만은 조선공산당 책임비서 박헌영을 돈암장에 불러들였고, 독립촉성중앙협의회를 건국기관으로 추대하기 위한 두 사람의 이날 회담은 원만하게 타결된 듯 보였다.","{'word': '이승만', 'start_idx': 8, 'end_idx': 10, 'entity_type': 'PER'}","{'word': '박헌영', 'start_idx': 24, 'end_idx': 26, 'entity_type': 'PER'}",no_relation,정준녕,"('이승만', '박헌영')",no_relation,1
216,이승만3_113,국회의장이 된 이승만은 윤보선을 자신의 국회의장 비서로 채용했다.,"{'word': '이승만', 'start_idx': 8, 'end_idx': 10, 'entity_type': 'PER'}","{'word': '국회의장', 'start_idx': 0, 'end_idx': 3, 'entity_type': 'POH'}",per:title,정준녕,"('이승만', '국회의장')",per:title,5
217,문재인_39,"또한 참여정부 들어 검사장으로 승진한 17명 중 문재인과 이호철 비서관의 경남고등학교 동문은 한 명도 없었는데, 두 사람은 동창회에 얼굴을 비추지도 않았고, 고등학교 동창인 고위 공직자가 문재인의 방에 들렀다가 얼굴도 못 본 채 나온 바가 있으며, 청와대 출입기자단과 식사나 환담 자리도 갖지 않았다고 한다.","{'word': '문재인', 'start_idx': 27, 'end_idx': 29, 'entity_type': 'PER'}","{'word': '이호철', 'start_idx': 32, 'end_idx': 34, 'entity_type': 'PER'}",per:colleagues,이원재,"('문재인', '이호철')",no_relation,1
218,대한민국1_11,"국제사회에서는 관습상 대한민국을 간단히 코리아(Korea)라 부르며, 이 이름은 동아시아의 고대 국가인 고려에서 유래하였다.","{'word': '동아시아', 'start_idx': 45, 'end_idx': 48, 'entity_type': 'LOC'}","{'word': '고려', 'start_idx': 58, 'end_idx': 59, 'entity_type': 'LOC'}",loc:subordinate,이원재,"('동아시아', '고려')",loc:subordinate,8
219,박정희_8,1961년 5·16 군사정변 직후 미국은 박정희의 남로당 행적에 관하여 그의 사상을 의심하기도 하였으며 제5대와 제6대 대통령 선거에서는 당시 민주당 대통령 후보였던 윤보선이 박정희에게 사상공세를 하기도 했다.,"{'word': '박정희', 'start_idx': 23, 'end_idx': 25, 'entity_type': 'PER'}","{'word': '남로당', 'start_idx': 28, 'end_idx': 30, 'entity_type': 'ORG'}",per:employee_of,이정아,"('박정희', '남로당')",per:employee_of,3
220,대한민국1_23,"산맥으로 가로막힌 지방은 고개를 넘어 왕래했는데 영서 지방과 영동 지방을 연결하는 태백산맥의 대관령·한계령·진부령·미시령, 중서부와 영남 지방을 연결하는 소백산맥의 죽령·이화령·추풍령·육십령 등이 산맥을 넘는 주요한 교통로로 사용된다.","{'word': '태백산맥', 'start_idx': 46, 'end_idx': 49, 'entity_type': 'LOC'}","{'word': '대관령', 'start_idx': 52, 'end_idx': 54, 'entity_type': 'LOC'}",loc:subordinate,이원재,"('태백산맥', '대관령')",loc:subordinate,8
221,문재인_244,"2004년 자리에서 물러나 히말라야 산맥으로 트래킹을 떠났으나, 도중에 노무현의 탄핵 소추 소식을 듣고 즉시 귀국하여 변호인단의 간사를 맡았다.","{'word': '노무현', 'start_idx': 40, 'end_idx': 42, 'entity_type': 'PER'}","{'word': '히말라야 산맥', 'start_idx': 15, 'end_idx': 21, 'entity_type': 'LOC'}",no_relation,이원재,"('노무현', '히말라야 산맥')",no_relation,1
222,윤석열_18,"2020년 11월 24일 추미애 법무부 장관에 의해 검찰총장 직무가 정지되었으나, 법원의 집행정지 인용으로 12월 1일 직무에 복귀했다.","{'word': '추미애', 'start_idx': 14, 'end_idx': 16, 'entity_type': 'PER'}","{'word': '법무부 장관', 'start_idx': 18, 'end_idx': 23, 'entity_type': 'POH'}",per:title,정준녕,"('추미애', '법무부 장관')",per:title,5
223,이승만3_151,1946년 3월 1일 기미독립기념회와 3·1기념회가 주관한 3.1절 기념식에 참석해 개회사를 하였다.,"{'word': '3.1절 기념식', 'start_idx': 33, 'end_idx': 40, 'entity_type': 'POH'}","{'word': '1946년 3월 1일', 'start_idx': 0, 'end_idx': 10, 'entity_type': 'DAT'}",event/artifact:date,정준녕,"('3.1절 기념식', '1946년 3월 1일')",event/artifact:date,9
224,대한민국2_18,"고려는 몽골 제국의 침공으로 약화되었고, 1392년 고려의 장수 이성계가 고려 공양왕을 폐위하고 국왕으로 즉위하면서 조선이 성립되었다.","{'word': '이성계', 'start_idx': 36, 'end_idx': 38, 'entity_type': 'PER'}","{'word': '고려의 장수', 'start_idx': 29, 'end_idx': 34, 'entity_type': 'POH'}",per:title,이정아,"('이성계', '고려의 장수')",per:title,5
225,대한민국1_58,"고조선 멸망을 전후하여 부여, 옥저, 동예, 진국, 삼한 등 여러 나라가 생겨났고, 이후 고구려, 백제, 신라의 삼국 시대로 이어졌으며 이 중 신라가 삼국을 부분적으로 통일하는 한편 북쪽의 발해와 함께 남북국 시대를 형성했다.","{'word': '고조선', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'LOC'}","{'word': '부여', 'start_idx': 13, 'end_idx': 14, 'entity_type': 'LOC'}",no_relation,이원재,"('고조선', '부여')",no_relation,1
